N,t,mse_lin,mse_iso,mse_CV,lambda
150,16,0.00885893042200591,0.00561089691670229,0.00885893042200591,inf
150,17,0.016016012839818655,0.004871487807743939,0.0037823832830488017,0.5
150,18,0.0072710393898599525,0.004499905402739279,0.004499905402739279,0.0
150,19,0.01199643887156547,0.004581265914638097,0.004498201608220306,0.0625
150,20,0.009604941684001167,0.005226608654622345,0.004817505740751574,0.0625
150,21,0.011101760807041346,0.0023446789585646896,0.0023446789585646896,0.0
150,22,0.008576008641618976,0.004475105433570428,0.0029921908989101863,1.0
150,23,0.01639576623706904,0.004075154463667149,0.0037997317680712904,0.125
150,24,0.011399498284434548,0.004020127239508062,0.0056495793998457425,2.0
150,25,0.012355089473815068,0.008504875851772014,0.008504875851772014,0.0
150,26,0.013234643637233992,0.006802488291082133,0.004797839095706688,0.25
150,27,0.016168938138695334,0.00427072753802969,0.010336669248569564,8.0
150,28,0.016594195418272464,0.004309524024263145,0.005816751758419523,1.0
150,29,0.012816693912573588,0.004168999064642198,0.0037954521540507057,1.0
150,30,0.009956955944559878,0.003630669828594967,0.005414264609045807,32.0
150,31,0.011266104954242028,0.006971011324669928,0.011266104954242028,inf
150,32,0.011471593250458297,0.005097832448964613,0.006663051586816276,4.0
150,33,0.014519716320227012,0.003624414190839896,0.003624414190839896,0.0
150,34,0.011636789203880085,0.00640067466557974,0.003348237844971179,0.25
150,35,0.011842386530441396,0.003945344216873988,0.0033324415377820947,1.0
150,36,0.012397994068189642,0.0060620403764608125,0.007200762199344072,1.0
150,37,0.01488596835821952,0.0026349207560436433,0.0026349207560436433,0.0
150,38,0.015789365458980527,0.002982510476515814,0.012081964827796226,8.0
150,39,0.008187622262273377,0.003784720458676678,0.0052819963562623865,4.0
150,40,0.010958256100052665,0.004504142232157373,0.004504142232157373,0.0
150,41,0.009575704171090608,0.008135295787466287,0.008135295787466287,0.0
150,42,0.011919645148358748,0.0028404673780175428,0.006474919725971046,4.0
150,43,0.013346869484996257,0.0037224132012056445,0.0035057059524317737,0.03125
150,44,0.016298320739801222,0.008413752777587527,0.0020947264188355364,1.0
150,45,0.009245790221445902,0.00347905880839513,0.00347905880839513,0.0
150,46,0.010481373808338633,0.004770874661796715,0.004044555471737755,1.0
150,47,0.011748683955223806,0.0045945372300602964,0.004452633458202748,0.5
150,48,0.012577556635161,0.00636895155991314,0.00636895155991314,0.0
150,49,0.01029868515811826,0.004280122567264167,0.007061487230549857,2.0
200,0,0.014538520414725213,0.0033808233574986867,0.0033808233574986867,0.0
200,1,0.01012158656383171,0.0028204218633917384,0.0028204218633917384,0.0
200,2,0.009308180092817888,0.00512175426894233,0.004491033748573808,0.25
200,3,0.016139894209982915,0.00399688912845538,0.003866691189094613,0.03125
200,4,0.01049231200407006,0.004276728122793635,0.004276728122793635,0.0
200,5,0.011832956222179745,0.004850881839892335,0.004850881839892335,0.0
200,6,0.009505440353063528,0.002918080170946184,0.009505440353063528,inf
200,7,0.008164960010700812,0.0016369627195681336,0.0016369627195681336,0.0
200,8,0.016516865954253498,0.004360829926942046,0.008663020833426682,1.0
200,9,0.011591670143617122,0.0035108940281722866,0.0035108940281722866,0.0
200,10,0.011231567985857173,0.0034276087768316077,0.0034276087768316077,0.0
200,11,0.015446179488446364,0.00511892737917027,0.00511892737917027,0.0
200,12,0.013572404469637223,0.004189115663223389,0.004189115663223389,0.0
200,13,0.010658666927893024,0.004140287407285044,0.0030295307565898237,0.125
200,14,0.010845796994101155,0.0022655203715680255,0.0023599165948393645,0.125
200,15,0.011092330142941793,0.002247071585703199,0.0032705247580371954,1.0
200,16,0.013649195084818893,0.009136996038956728,0.007357312168939965,16.0
200,17,0.009145850756407706,0.0033657477656006242,0.00498433171947901,1.0
200,18,0.012210157706195612,0.005218617287674723,0.00486964648819487,0.25
200,19,0.0151028038633075,0.0025834447139401616,0.0051455188981746405,1.0
200,20,0.015901679442085766,0.0024947810071362653,0.0024947810071362653,0.0
200,21,0.015251677919349654,0.0025003343158283143,0.007505986001191158,4.0
200,22,0.01053619678634271,0.003182360217486017,0.003182360217486017,0.0
200,23,0.015682686521843146,0.0035220414433670606,0.0035220414433670606,0.0
200,24,0.01317508177040711,0.0044442973858701594,0.0069245135221217,2.0
200,25,0.010082807390358921,0.0028646437282607174,0.010082807390358921,inf
200,26,0.010844000572985506,0.0031523130110398968,0.0031523130110398968,0.0
200,27,0.010963475816936945,0.0030536941531957938,0.005897571845610047,8.0
200,28,0.01253766341993662,0.005538728181254769,0.01253766341993662,inf
200,29,0.009870067544435427,0.0027387460653524654,0.00317217517148789,2.0
200,30,0.008442584388426135,0.0030479377715314105,0.0038809054899196305,2.0
200,31,0.01311301731621482,0.00173590821925239,0.00173590821925239,0.0
200,32,0.014811572735397443,0.006201847261206659,0.005853555299916788,0.25
200,33,0.011546334494198906,0.004156816046323756,0.004423794867753474,1.0
200,34,0.012082347765292257,0.004564434807919861,0.004564434807919861,0.0
200,35,0.013564703795936644,0.006355449637126982,0.006180389572469986,0.03125
200,36,0.013148883346923834,0.003201806645355757,0.003201806645355757,0.0
200,37,0.011436133800908702,0.002137690622092246,0.0017476756397613621,1.0
200,38,0.013225073755758068,0.0036339695136757355,0.004804626565357399,2.0
200,39,0.008915329989016708,0.005803342151056394,0.0050784889386462405,1.0
200,40,0.015107414662331802,0.005155119982595879,0.005155119982595879,0.0
200,41,0.013198078043051675,0.00503708143496938,0.00503708143496938,0.0
200,42,0.013158624748818029,0.004085931594936503,0.003836522535711708,0.25
200,43,0.01973182478018615,0.004609614732584047,0.006117956016610012,2.0
200,44,0.009701554559663235,0.002460682976739534,0.0035530637520276376,0.5
200,45,0.009053861078749264,0.0038930460221591272,0.0052961397041027015,2.0
200,46,0.00786635374937801,0.006183900232809339,0.00786635374937801,inf
200,47,0.013455119059928067,0.0031491673632835847,0.003153789640628199,0.25
200,48,0.012187834698099564,0.0036779638378426197,0.00534669184110989,4.0
200,49,0.014454137877549584,0.007177333496175348,0.007177333496175348,0.0
250,0,0.014796699484335674,0.004173209533225163,0.004173209533225163,0.0
250,1,0.009563184469137904,0.002325116577597366,0.002325116577597366,0.0
250,2,0.01183516227540468,0.003445273848908639,0.003404505203060043,1.0
250,3,0.011160051161042399,0.001587303963009386,0.006383811336700713,8.0
250,4,0.016759820616959353,0.0025157815119999987,0.0025157815119999987,0.0
250,5,0.012388271577775369,0.0022793215941070556,0.0033747122345730396,0.5
250,6,0.011937502633884996,0.0018873789565630084,0.0018873789565630084,0.0
250,7,0.014117334432195155,0.001916239317443911,0.0021738864949558258,0.5
250,8,0.013850161852405512,0.004204003313096286,0.005212552013103769,0.5
250,9,0.012831902678313746,0.002276940833425658,0.004109147673524117,1.0
250,10,0.016203212959421037,0.003064019166618784,0.007257702671159692,2.0
250,11,0.011252340799395038,0.0034431373079389645,0.0036506775666564403,0.25
250,12,0.007797008055113603,0.0026644899318678333,0.004805730693649452,2.0
250,13,0.011488086286205727,0.0027679950090896267,0.0027679950090896267,0.0
250,14,0.011193189197528413,0.0028500063077538437,0.00212339849610363,0.5
250,15,0.009894921831338636,0.003294358878635241,0.0029698472849724595,0.25
250,16,0.01161592422433665,0.001970181481616746,0.005264724571080448,4.0
250,17,0.013456386659360487,0.00328212270864546,0.00328212270864546,0.0
250,18,0.00964326013693674,0.0021121841352882286,0.005141369977252071,4.0
250,19,0.0068563463818400415,0.002615345424312651,0.002456065286565023,0.25
250,20,0.014224462183623176,0.003136623730366647,0.003063104187098922,0.015625
250,21,0.009184839753722784,0.004010386647867589,0.0025733026516680186,1.0
250,22,0.012590755929379962,0.004646336337667833,0.0034365752772466196,0.125
250,23,0.014899873627058673,0.002745042492869518,0.0027749460447658507,0.015625
250,24,0.013901250768904267,0.002348562344590778,0.0028175069430836706,0.5
250,25,0.013598333360695427,0.0047579939607598504,0.004928098513801962,0.5
250,26,0.011278388648812485,0.002532960808597835,0.002532960808597835,0.0
250,27,0.011519433241747402,0.00242430531656176,0.004826679629984073,2.0
250,28,0.0132355396965202,0.0024875503230722905,0.004132548585265336,1.0
250,29,0.011168133238135309,0.0037721847231058435,0.002849177764051887,1.0
250,30,0.011156631560694484,0.0025802147899189375,0.0025802147899189375,0.0
250,31,0.008942472893933726,0.003742669728041149,0.0032713240020742383,0.0625
250,32,0.015575969989568575,0.0039458656116270144,0.003650768325509596,0.5
250,33,0.012372317102196629,0.0042394828039044215,0.004023340490330406,0.0625
250,34,0.008835605547275015,0.0032381481836773716,0.0031995682980226104,0.0078125
250,35,0.00983317674221202,0.0029315452033645034,0.008446100498043993,32.0
250,36,0.013434822341531377,0.004336540533906668,0.002570206444372267,1.0
250,37,0.011598380462450694,0.0036370121892127364,0.0036370121892127364,0.0
250,38,0.01091207348522678,0.0023968961975540117,0.0016427640268678531,0.25
250,39,0.013616122901152156,0.0027931334778765827,0.002780304732969496,0.00390625
250,40,0.012601492567747521,0.0030640362478161366,0.0030640362478161366,0.0
250,41,0.01132748010323637,0.0031011037998647057,0.0069164579108443,16.0
250,42,0.015554942260903417,0.002195484230863984,0.002147450810800706,0.125
250,43,0.010935199473531443,0.0036181249088399104,0.0036181249088399104,0.0
250,44,0.011901847736907854,0.0021548393847857744,0.002597299004132579,0.25
250,45,0.01172835743506184,0.0031403867749694937,0.0031403867749694937,0.0
250,46,0.01219192003692481,0.0044463235193941564,0.005395224920373675,1.0
250,47,0.01896642133420452,0.006220772721018937,0.0029778581095133137,1.0
250,48,0.0124568838628333,0.0025488269488057086,0.003007168590947525,0.5
250,49,0.013575586223961343,0.0022990213668695266,0.0023048826627997,0.25
300,0,0.014978257244203257,0.0028214199371002758,0.0028214199371002758,0.0
300,1,0.01379797168559793,0.0029223275773632863,0.006334454844152336,2.0
300,2,0.012286067539749758,0.0015422294779911746,0.0032139761078636185,1.0
300,3,0.010023148094484154,0.0024339775318591777,0.004181574716435845,2.0
300,4,0.01417482396919163,0.0023908372517046188,0.002353299237075725,0.015625
300,5,0.014944714216083463,0.0036346736367580505,0.003702483795157617,0.0625
300,6,0.01470388267444914,0.0023065562164134527,0.006253500718938274,2.0
300,7,0.013074917277947108,0.0032593090435526456,0.0032593090435526456,0.0
300,8,0.012596230609901919,0.0029738180491891406,0.0029738180491891406,0.0
300,9,0.01057259898867175,0.003873667149775523,0.003873667149775523,0.0
300,10,0.010974201260369774,0.0030751945251419653,0.0021127371454454603,1.0
300,11,0.01453894340013128,0.001980370576354418,0.001980370576354418,0.0
300,12,0.011621359227599281,0.0016239121200976826,0.0015838969292240135,0.0625
300,13,0.013638213950333052,0.002750380999875175,0.002750380999875175,0.0
300,14,0.012041891500324118,0.002509408720351271,0.002509408720351271,0.0
300,15,0.009467383196887592,0.003803942072094334,0.009467383196887592,inf
300,16,0.012945902960248027,0.004474334369544986,0.004474334369544986,0.0
300,17,0.010741875817577564,0.0021036413935661587,0.0012230145171574997,0.25
300,18,0.010910017314868944,0.003423373020498745,0.0032476037507635945,0.125
300,19,0.013264309753537486,0.004297550741233327,0.004297550741233327,0.0
300,20,0.009124099199430451,0.002782556385856968,0.002160827518375412,0.25
300,21,0.010819977167711332,0.002124821022161183,0.002124821022161183,0.0
300,22,0.008670092572283704,0.0035966290412599877,0.0025619871617302914,1.0
300,23,0.01302090123805749,0.0037482214368860017,0.003366135087570762,0.125
300,24,0.010732300729802953,0.002185418252438632,0.0029082251729318485,1.0
300,25,0.012536959695566185,0.002317793554214315,0.002887328210508236,0.5
300,26,0.011147239323133213,0.0026158219946061756,0.002569443109401355,0.25
300,27,0.011461844732541695,0.0038552267395885885,0.003132369893953663,0.25
300,28,0.013184867831217105,0.0035991429503437833,0.0035991429503437833,0.0
300,29,0.013548734519942983,0.002632545881003468,0.0025391317422352433,0.25
300,30,0.015715657565197765,0.0018775114541268517,0.0027013481346336433,1.0
300,31,0.014006171108699545,0.002857439955938319,0.0017849160516173197,0.25
300,32,0.007954725427952556,0.0022501934424924903,0.003496564067993517,2.0
300,33,0.010811009582887006,0.0028630637936390853,0.0028630637936390853,0.0
300,34,0.011256350466438829,0.003563786063024597,0.0034279119026271255,0.125
300,35,0.010613870983904004,0.001663570505601116,0.001639144875282313,0.015625
300,36,0.01555198108142129,0.001389827979409644,0.0022247094287277088,0.5
300,37,0.012444349915971108,0.002086522500999269,0.002086522500999269,0.0
300,38,0.011430604591271423,0.002594955079238499,0.002594955079238499,0.0
300,39,0.013614561033051153,0.0027544478485511887,0.0026226271497416997,0.125
300,40,0.010719466905098523,0.0024015039523541636,0.004960040197453308,1.0
300,41,0.011491647360835354,0.003103577909361206,0.003103577909361206,0.0
300,42,0.010424151114654159,0.0035816637786924453,0.002500312691962317,0.5
300,43,0.014060912575274255,0.0029003605691685246,0.0029003605691685246,0.0
300,44,0.00904774640308605,0.0041205945043766515,0.004178473202280924,1.0
300,45,0.01494380473378874,0.0023721725324348714,0.004910484322264524,1.0
300,46,0.010480074225756378,0.0033690621025900197,0.003060204190758391,1.0
300,47,0.008386818013825521,0.003271695821025602,0.003271695821025602,0.0
300,48,0.013003704595437765,0.004020695066287549,0.004006448294006606,0.015625
300,49,0.016518739011061233,0.0018777891839959432,0.0018423100875550838,0.015625
350,0,0.012387412466452166,0.0036927832021480976,0.005382882092400776,2.0
350,1,0.010728913595721083,0.0011150758823632277,0.0016781770362013615,0.5
350,2,0.01399810653007267,0.0014795006488958248,0.0018424684086552913,0.25
350,3,0.014441471809897551,0.0028630524914756224,0.0028630524914756224,0.0
350,4,0.012381146282164343,0.0027150063017624937,0.003015879339268571,0.5
350,5,0.015494224927450628,0.0009215349353944586,0.0009215349353944586,0.0
350,6,0.01526472827543664,0.0020307878957914922,0.002178404584376051,0.125
350,7,0.010185015199776376,0.0022405244766962175,0.0038191205089674308,1.0
350,8,0.014453795227213889,0.002455673730352482,0.002455673730352482,0.0
350,9,0.011356371397172972,0.0024171999823098494,0.0024759336146145472,0.25
350,10,0.013609358328169048,0.002386920145399405,0.00324194949562443,1.0
350,11,0.010816210898449384,0.0024955678817034726,0.0024955678817034726,0.0
350,12,0.010414057083304928,0.0024526503662434325,0.0019384156872779834,0.25
350,13,0.012321996204069144,0.002103807626162026,0.0022053974096563206,0.5
350,14,0.012226210513192106,0.0024957125406995712,0.0023118739481731696,0.25
350,15,0.012572752955018413,0.0012822528435710264,0.0012822528435710264,0.0
350,16,0.00925277133666232,0.002733563113326947,0.002350647380970666,0.25
350,17,0.012284271071078552,0.002660023229181598,0.007296542007589826,4.0
350,18,0.014631331657862132,0.0010612058430799693,0.0010612058430799693,0.0
350,19,0.014568585340752813,0.002990740029628385,0.0033073601124832715,0.5
350,20,0.013316126799331984,0.0022662743967719052,0.002266618550226045,0.001953125
350,21,0.011477483119099116,0.002268339987451365,0.002268339987451365,0.0
350,22,0.008533791275245013,0.0024638813238114536,0.008533791275245013,inf
350,23,0.01102270545752204,0.0014887826509887483,0.0016217652869481526,0.125
350,24,0.010002928083420164,0.0034118977308488243,0.0034118977308488243,0.0
350,25,0.012217434185594558,0.002808300558995766,0.003120900263178868,1.0
350,26,0.0104991472173031,0.001961461806342992,0.0016462383030419114,0.25
350,27,0.010715769641501898,0.002815417248836663,0.0034167853046422904,1.0
350,28,0.013258933763721366,0.0018736013636444762,0.0036779070040417793,1.0
350,29,0.009734317255847969,0.0034478733241173954,0.0029953449396323537,0.0625
350,30,0.01441815990156441,0.002910820862268656,0.002638126277825335,0.0625
350,31,0.013979423768737035,0.0022272657603369175,0.002480546147314867,0.25
350,32,0.012610377277967552,0.0026271081262335973,0.0026543982650923574,0.5
350,33,0.010241435509115635,0.0012139390562930005,0.0014283949609247967,0.5
350,34,0.013510781850686706,0.0048886515898493785,0.004348279740072178,1.0
350,35,0.0123116298363097,0.001986539985566669,0.0016549842855968751,0.125
350,36,0.010018371386712147,0.0025973686993885636,0.0025973686993885636,0.0
350,37,0.010366895192790476,0.0019297238432399904,0.0017235087215932477,0.125
350,38,0.013721461247998059,0.0023611771976699623,0.008632541118820836,8.0
350,39,0.010278874419869473,0.0024080118409374883,0.0022094474655214515,0.25
350,40,0.011375736867748443,0.0018365931270432382,0.0015870196443446246,0.125
350,41,0.010779534199830855,0.002454774928898782,0.002054856841516407,0.125
350,42,0.011895076682303368,0.0014835516913560929,0.001752559702556013,0.125
350,43,0.01341196220648659,0.0034924062869609706,0.0034924062869609706,0.0
350,44,0.012139872001561492,0.0019935008272498663,0.004555876363283884,1.0
350,45,0.011896551046886925,0.002033752638439344,0.002502649073609814,1.0
350,46,0.010077295610010261,0.002042714147056713,0.002042714147056713,0.0
350,47,0.014782715849097001,0.001738508903949331,0.0013651395615908734,0.125
350,48,0.009137753638970552,0.0027993431443217305,0.0027993431443217305,0.0
350,49,0.008636170050674104,0.0019644227361481493,0.0029109999128362485,1.0
400,0,0.011507190976365466,0.0019294187097600355,0.0020950046963406936,0.5
400,1,0.007211743772378159,0.001999983593797089,0.0017655467387679541,0.25
400,2,0.015551535423325286,0.00244350536145517,0.003503471337783528,1.0
400,3,0.010361767228498625,0.0022500216242013612,0.0021576175294186675,0.5
400,4,0.007343080289408865,0.001810172018981466,0.0018093417170976405,0.001953125
400,5,0.013212953024280044,0.0018378369132808613,0.0015919128099452407,0.125
400,6,0.012320863109748465,0.0019850341894839885,0.0019850341894839885,0.0
400,7,0.01181273512898109,0.004111523620513876,0.0038063110194988697,0.0625
400,8,0.01038928769105767,0.0018670615171743658,0.0018180561761249137,0.25
400,9,0.014331512475617288,0.0022151018735216614,0.001977365316116069,0.0625
400,10,0.013499183772444643,0.0019254337669824962,0.0024986460900274588,0.25
400,11,0.013586134232733551,0.0018887272066561386,0.0018887272066561386,0.0
400,12,0.013065819810321773,0.002048621458773783,0.002048621458773783,0.0
400,13,0.016143812012851134,0.0024514270549601063,0.0022089515646466127,0.125
400,14,0.011204958839950737,0.0034925770101880593,0.0034925770101880593,0.0
400,15,0.010999927808054998,0.002661909182414422,0.002402670093117158,1.0
400,16,0.007794798508105917,0.0015096911577631056,0.0015096911577631056,0.0
400,17,0.016078765200933553,0.002232708402437223,0.002232708402437223,0.0
400,18,0.009924062643041553,0.001617074280842185,0.0018295178196398346,0.5
400,19,0.015039458421180674,0.001625169551389506,0.001625169551389506,0.0
400,20,0.01551658376514215,0.0013031887957733995,0.0011988402060295984,0.125
400,21,0.010469272240287653,0.002423561874947337,0.002423561874947337,0.0
400,22,0.01075711086819269,0.0019188941217018565,0.002647461444851177,1.0
400,23,0.012552656725082942,0.0025336106447335183,0.0024536363438022396,0.03125
400,24,0.011209282898092898,0.0020525947088432983,0.0019241253842534475,0.25
400,25,0.011903894217055176,0.0022440987954845254,0.0022465741180350074,0.125
400,26,0.015407790100470513,0.0026933814646459817,0.003193425738908785,0.25
400,27,0.013366782519138138,0.001511004841851139,0.001511004841851139,0.0
400,28,0.012945475236192662,0.0024821163936064295,0.0024821163936064295,0.0
400,29,0.015228973082328543,0.0019321502150690972,0.0019321502150690972,0.0
400,30,0.011449152743880264,0.002409742755833814,0.0023792272840355653,0.25
400,31,0.012869702100743367,0.002471845423574433,0.0029982107585424266,0.5
400,32,0.00993498849751661,0.0024413117526316365,0.0023701287835698297,0.03125
400,33,0.012541980976074861,0.002904553000202514,0.0028999884618848017,0.03125
400,34,0.012921907754523372,0.004071865645853649,0.0028533866338621653,0.25
400,35,0.010862766892502517,0.0015024495344756637,0.0013578342287487034,0.25
400,36,0.012755782244535134,0.0017111187333742992,0.001978857580213815,0.125
400,37,0.010615525582132435,0.002110274872695309,0.0027904063701472536,1.0
400,38,0.011581749028503851,0.003441963920931383,0.004938350335821859,1.0
