N,t,mse_lin,mse_iso,mse_CV,lambda
50,38,0.006345896409249216,0.0139729444451847,0.006409460513786234,256.0
50,39,0.0008451529285313797,0.00949490265835766,0.0010126946718407614,256.0
50,40,0.002464880882320491,0.0063055602280623615,0.003392139299001784,2.0
50,41,0.006220615403302312,0.012224433404127271,0.00785557042786621,2.0
50,42,0.004117843995158849,0.010394682377053592,0.004117843995158849,inf
50,43,0.008793359459323594,0.012347080760681993,0.008793359459323594,inf
50,44,0.003911177101833001,0.00886349477745883,0.00855066665110834,0.0625
50,45,0.0007877179678359958,0.008882667353728951,0.006467082383596383,0.5
50,46,0.003881402125152517,0.008857299112525039,0.004788797926935612,1.0
50,47,0.0008135467332474494,0.004131991944539371,0.0008135467332474494,inf
50,48,0.004145021208364989,0.008977534361275715,0.004145021208364989,inf
50,49,0.00020718268468985533,0.008501437330849246,0.0024994408921084816,2.0
100,0,0.0007860420821361874,0.005029139693170561,0.0007860420821361874,inf
100,1,0.001238872917230391,0.01048256604174572,0.006496150885644581,0.5
100,2,0.0004448108893671108,0.006114435476471111,0.0004448108893671108,inf
100,3,0.0010091090099339508,0.0035576596094529307,0.0013301688890803298,4.0
100,4,0.0018933265861709183,0.00695548108503379,0.0033585310018373806,2.0
100,5,0.002655062646092516,0.006928523777413267,0.003634516567778563,1.0
100,6,0.0006593208448452879,0.004928417194143614,0.0006620291231451019,256.0
100,7,0.0039056971127073925,0.007598360762169515,0.0039056971127073925,inf
100,8,0.0031648834409834336,0.005738495582209708,0.003083660330073507,256.0
100,9,0.001374421241978298,0.004749670079951875,0.001320639028910174,16.0
100,10,0.0006323415033856983,0.005732832641047669,0.0005844165991307883,256.0
100,11,0.00024469185361004,0.004685111469657062,0.00024469185361004,inf
100,12,0.0022382112205245955,0.005836576347029594,0.0022382112205245955,inf
100,13,0.0034289063611204944,0.007629638034093089,0.005814183079037213,0.25
100,14,0.0020715404710171938,0.008014992518741831,0.002041591112777767,8.0
100,15,0.0018698292635507304,0.007521820053421256,0.0018698292635507304,inf
100,16,0.0010685839225429224,0.003726292412974097,0.0014225406964476774,4.0
100,17,0.0013183268117248513,0.005380940633494979,0.005380940633494979,0.0
100,18,0.003563904347843826,0.008345607781587742,0.003809820365749279,2.0
100,19,0.002426361274703001,0.003874368591151819,0.002426361274703001,inf
100,20,0.0019191477359044487,0.0057800120181795145,0.005618139470752803,0.0625
100,21,0.004204197855436822,0.006979456896884233,0.004273336827912372,8.0
100,22,0.0007533834141378726,0.004781783180987658,0.00292215248830558,0.5
100,23,0.0006068028712685169,0.005453086687278203,0.0007927272974208885,4.0
100,24,0.001122708123888736,0.004172082839817593,0.001122708123888736,inf
100,25,0.001693748589701846,0.007722552219408778,0.001693748589701846,inf
100,26,0.0016487904335448175,0.006204948748627544,0.0016487904335448175,inf
100,27,0.002310370067111653,0.006548670312661644,0.002310370067111653,inf
100,28,0.0013724053498520147,0.007601628348389016,0.0013724053498520147,inf
100,29,0.0005241690420428977,0.004215790375306822,0.0028406489441627873,0.5
100,30,0.0015730848494594895,0.005969997815735393,0.0015730848494594895,inf
100,31,0.0018424033321838903,0.006619571144094341,0.0018424033321838903,inf
100,32,0.0018905640942817174,0.009173885093377748,0.00283175076955827,2.0
100,33,0.002836075316043191,0.007259496403571687,0.002835227374785901,256.0
100,34,0.0037273328429174267,0.007119080695771735,0.0038526880761742656,8.0
100,35,0.0007687725211586751,0.004145214495893731,0.002710145010188429,0.5
100,36,0.0013578635509684104,0.008607715154166421,0.0013578635509684104,inf
100,37,8.664335235394564e-05,0.0048670217505053645,0.0003934477391202225,4.0
100,38,0.00037437479305344227,0.0035835631632342123,0.00037437479305344227,inf
100,39,3.867047217461435e-05,0.00604983144504765,0.005897024968249562,0.015625
100,40,0.0013932884300279671,0.005535483354512685,0.004416231770965632,0.25
100,41,0.0032884535196678866,0.008282190512471949,0.0032884535196678866,inf
100,42,0.0005905701902394197,0.006735799656092255,0.0005905701902394197,inf
100,43,0.0017414629619938013,0.00708943363928763,0.0016150553263141881,8.0
100,44,0.0008573550672539416,0.005807485004374806,0.0008563485680205367,256.0
100,45,0.000320933925046993,0.004218667104247983,0.0005424447509075157,256.0
100,46,0.00044414475380937196,0.004872479585219568,0.004872479585219568,0.0
100,47,0.002663252962752777,0.004969952075968075,0.00283443467368332,8.0
100,48,0.0034438144000034417,0.005065076240459296,0.003515288466927286,8.0
100,49,0.0010892436173372865,0.004836575153749261,0.0010892436173372865,inf
150,0,0.0005580262160572787,0.00730911905433599,0.0017443972576936823,2.0
150,1,0.0004681145070170912,0.0031568348142874936,0.0004681145070170912,inf
150,2,0.0021924415216212556,0.0038877861581702155,0.0028766054761338515,0.5
150,3,1.1851368193557534e-05,0.005253931078380888,1.1851368193557534e-05,inf
150,4,0.003560939845595646,0.007799208352263596,0.003560939845595646,inf
150,5,0.0004798258006671624,0.003907429823208768,0.000545814496764946,8.0
150,6,0.00045165448771634134,0.0045751540169434515,0.00045165448771634134,inf
150,7,0.0004337507410152981,0.0051869433078220424,0.0004330971920622295,256.0
150,8,0.000693576953425213,0.00578590379970325,0.0016446830988352684,2.0
150,9,0.0012343268339770944,0.004429898015516697,0.0012338310467213478,256.0
150,10,0.0012996387190546024,0.00810904519266254,0.0012996387190546024,inf
150,11,0.00030749394499348786,0.006314095153723518,0.0006818866488547495,4.0
150,12,0.002263186083632639,0.0066520034223422455,0.002263186083632639,inf
150,13,0.0008345635505716875,0.004629084154174861,0.002330131082764911,1.0
150,14,0.0003116290884167482,0.00406096060989622,0.0003116290884167482,inf
150,15,0.0002264652409717057,0.003781677067526036,0.0002264652409717057,inf
150,16,0.001833088492959038,0.004183117345275479,0.001833088492959038,inf
150,17,0.0012449634779708708,0.005466497018005407,0.0030955932416243093,1.0
150,18,0.0015600042277764711,0.004799345794340854,0.0015133092551723717,8.0
150,19,9.27014703498063e-05,0.005131957148781075,9.27014703498063e-05,inf
150,20,0.0012560109178073508,0.005471734126050456,0.0012560109178073508,inf
150,21,0.0005334954296143479,0.0057248078642027364,0.005123454286747606,0.125
150,22,0.000737788240255789,0.006398298886265339,0.000737788240255789,inf
150,23,0.0004504647641779446,0.0046841829130023285,0.0046841829130023285,0.0
150,24,0.0004829266973726659,0.005473903989302785,0.000811654809074811,4.0
150,25,0.0006023694038298825,0.006167244885123498,0.0005740922188382114,16.0
150,26,0.0003377047682691348,0.008687565653037486,0.008687565653037486,0.0
150,27,0.00029011211755497024,0.005523862883975434,0.0025711371116637887,1.0
150,28,0.0001788515447491771,0.002959161167137939,0.0009495147325212596,2.0
150,29,0.0005583388306799125,0.005060044584813867,0.0006453780819631369,8.0
150,30,0.0003164259138945949,0.0035563362360578744,0.0003164259138945949,inf
150,31,0.0018071691875282245,0.005745015858631966,0.0026016813499396287,1.0
150,32,0.000964833962972743,0.004179778919399015,0.000964833962972743,inf
150,33,0.0007726649944493197,0.004217616166923581,0.0007726649944493197,inf
150,34,0.0002886666240452288,0.005537463542420646,0.0002886666240452288,inf
150,35,0.0002602404588606358,0.0030382185287430013,0.0002602404588606358,inf
150,36,0.000631171863156278,0.0026835720754437298,0.0025745706508709405,0.0625
150,37,0.0001321272989647122,0.005438041952534492,0.005438041952534492,0.0
150,38,0.00022265791902218262,0.004965235949318962,0.00022313714087499726,256.0
150,39,0.0010011066965997422,0.0031944738888025526,0.001135788147819083,8.0
150,40,0.0007939377286406625,0.003901650581184171,0.0007939377286406625,inf
150,41,0.00014191261025472247,0.0034839357764112054,0.00039391766358426846,4.0
150,42,0.0007125066453546974,0.00466695265631873,0.0007125066453546974,inf
150,43,0.0028575077420413086,0.00466958092699752,0.0028575077420413086,inf
150,44,0.0006349245565471875,0.00408545404328634,0.0006349245565471875,inf
150,45,0.0019528367598244845,0.007550299544965865,0.0019528367598244845,inf
150,46,0.0012981959640512622,0.004135047537495838,0.0012981959640512622,inf
150,47,0.002118458862205656,0.0035396560152732345,0.002123431457712028,16.0
150,48,0.0008367341516767116,0.003969771194096834,0.003969771194096834,0.0
150,49,0.0011139792762364547,0.004806568764075707,0.0011139792762364547,inf
200,0,0.00013468285694000768,0.0032665794310921953,0.00013468285694000768,inf
200,1,0.0004994061071389622,0.003606078482100304,0.0004994061071389622,inf
200,2,0.0004288010929894557,0.004303871570916736,0.0004288010929894557,inf
200,3,0.0007127953383590152,0.005286286515645994,0.005286286515645994,0.0
200,4,0.0018450921860284763,0.006570480856091386,0.0018404092700707593,4.0
200,5,0.0018070581652926238,0.005020240666804301,0.0018070581652926238,inf
200,6,0.0001706934292341789,0.003674794080975416,0.0001706934292341789,inf
200,7,0.0009474597505262772,0.005205849750789014,0.0009474597505262772,inf
200,8,0.00023978352874962926,0.004047590665211553,0.000304246980465426,8.0
200,9,0.0010325247390323262,0.0049296949865779375,0.0010325247390323262,inf
200,10,0.001300427618755071,0.0043392490801316816,0.0013914736776957837,8.0
200,11,0.0017289567435664504,0.004088953652108911,0.002080114246889978,2.0
200,12,0.0005498605411602826,0.0021397596333150057,0.0005498605411602826,inf
200,13,0.0006479098530444011,0.004933115785192932,0.0006479098530444011,inf
200,14,0.0007441593225037512,0.004304516964439067,0.0007441593225037512,inf
200,15,0.002143166919213199,0.006076616600684236,0.0032463336094180326,1.0
200,16,0.0014362143252370475,0.004444930167988562,0.0014362143252370475,inf
200,17,0.00021700201708520437,0.004353288264620735,0.0005253183441494324,4.0
200,18,7.653871938361722e-05,0.0035435902008945554,7.653871938361722e-05,inf
200,19,0.0003061134214549205,0.004250284520574434,0.002488178609449137,0.5
200,20,0.0006836265111396775,0.0038238768193302125,0.0006836265111396775,inf
200,21,0.0007051500463129506,0.0037527914016389084,0.001804770424280025,1.0
200,22,0.00023775516265102254,0.003857450112730894,0.0008850261162018719,2.0
200,23,0.0002906482047974443,0.0050179231148201045,0.0003772845655293413,8.0
200,24,0.0005689754112925397,0.003423033721818734,0.00055934280611919,16.0
200,25,0.001242468008489514,0.00454137769940913,0.00454137769940913,0.0
200,26,0.0006771200983979878,0.00474312930269293,0.00474312930269293,0.0
200,27,0.003480736729717019,0.005763143414633656,0.003377118207691685,16.0
200,28,0.001013024645088398,0.0026931811926192654,0.001013024645088398,inf
200,29,0.00029367151984937184,0.0037457460964478305,0.00029367151984937184,inf
200,30,3.544595063904864e-05,0.0034179491357245674,8.660573180175476e-05,8.0
200,31,0.0005127018346514042,0.0037426872805391954,0.0005127018346514042,inf
200,32,0.0001600844967477693,0.0023430321763751906,0.0001600844967477693,inf
200,33,0.00039872268371008194,0.003502341490435747,0.00039786063174283625,256.0
200,34,0.0004812737949073442,0.0028977409874897126,0.0007988660688708657,4.0
200,35,0.001525929074767061,0.002700438179282778,0.001525929074767061,inf
200,36,0.0005144328052468896,0.0034993885738032727,0.0005144328052468896,inf
200,37,0.001161923563496318,0.004469235518806818,0.001161923563496318,inf
200,38,0.0007197257765472534,0.0026756675544532455,0.0006486265840849547,64.0
200,39,0.0006252615411688032,0.0021132631644549616,0.0006252615411688032,inf
200,40,0.0004841838710632913,0.0032381689049669478,0.0004841838710632913,inf
200,41,0.001241775918102618,0.0030027285253799297,0.001241775918102618,inf
200,42,0.0018505393818374098,0.004877881254740482,0.0019180780784788755,8.0
200,43,0.00027311474665381503,0.001424585577813145,0.00027311474665381503,inf
200,44,0.0009259080751182247,0.004433415445899855,0.0013906460752072536,2.0
200,45,0.0003648935628069573,0.0057603619965216025,0.0003648935628069573,inf
200,46,0.0005305998737107784,0.005395718945279122,0.004535269953184446,0.125
200,47,0.00030474051349291915,0.003849157113543272,0.00030474051349291915,inf
200,48,0.00048564232128449044,0.0029653763386520383,0.00048564232128449044,inf
200,49,0.0008480539484152719,0.0042141895333642106,0.0008480539484152719,inf
250,0,0.0008304815929839614,0.004125877040532839,0.0027995016628486707,0.5
250,1,0.00020077907079092339,0.0028053310818081973,0.00020671118162545038,32.0
250,2,0.00019305262984412513,0.004201419384566701,0.00022880899525859702,8.0
250,3,0.00039529805709437977,0.0033779340445964433,0.0018833534348045968,0.5
250,4,0.00030511657420193033,0.003555901358384604,0.00030511657420193033,inf
250,5,7.692186548857927e-05,0.0027694804799569712,0.0027694804799569712,0.0
250,6,0.0008813397279900267,0.002976895646070692,0.001570957161786824,2.0
250,7,0.0006526767842232219,0.002371962082530669,0.0006526767842232219,inf
250,8,0.0017236461116031366,0.0037464676200036524,0.0017236461116031366,inf
250,9,0.0005638842143162809,0.0028463463027050863,0.0007777992241640823,2.0
250,10,0.002004378684959394,0.006010692661070507,0.002004378684959394,inf
250,11,0.001285725070230123,0.0035934684383236814,0.001285725070230123,inf
250,12,0.0004048772305410509,0.002792864521285134,0.0004048772305410509,inf
250,13,0.0002151287887693692,0.0029015909915161837,0.00021203677117882168,16.0
250,14,0.00010029218316587448,0.0034059705427131313,0.00010295438743654777,32.0
250,15,0.0010560735705661447,0.00336633589102458,0.0010560735705661447,inf
250,16,0.00015104363462257968,0.0027089847484407983,0.00015104363462257968,inf
250,17,0.0012300475398409718,0.0032159346119600453,0.0012300475398409718,inf
250,18,0.0030070935916190426,0.005013167030276501,0.0030070935916190426,inf
250,19,0.00047175536746308456,0.002898134336174662,0.00047175536746308456,inf
250,20,0.0009906455678234181,0.0038351526105723068,0.0009906455678234181,inf
250,21,0.00033887057499949855,0.002446453514745457,0.00033887057499949855,inf
250,22,0.001551449109036821,0.004938028915504936,0.004938028915504936,0.0
250,23,0.0014811801435420863,0.002984853466791304,0.0014811801435420863,inf
250,24,0.0002770028463526834,0.001679762533427382,0.00027513866272901833,128.0
250,25,0.0001220327678066272,0.0033840670741639173,0.00012115921071146847,16.0
250,26,0.0007292909840223994,0.003194342796754368,0.002567292386874295,0.5
250,27,0.0017092185415442294,0.004157261050563001,0.001719175319602423,32.0
250,28,0.000930448559758419,0.002561113130445962,0.000930448559758419,inf
250,29,6.543887936479073e-05,0.0029892299735923876,0.0015833292480967604,1.0
250,30,0.0012710111482528903,0.005235289840231205,0.001694542765785695,2.0
250,31,0.001549530316857109,0.0035973998403487097,0.0035973998403487097,0.0
250,32,0.0007816522862571635,0.004272917892938892,0.004272917892938892,0.0
250,33,0.0012822171429274281,0.0034385054447379133,0.0012888326825993895,8.0
250,34,0.0005364922991484076,0.0036007248927302934,0.0006958154966130669,4.0
250,35,0.0013996525716897426,0.0032818996945166235,0.0013996525716897426,inf
250,36,0.0011201810905279363,0.0049053237329841895,0.002557159462130379,1.0
250,37,7.353338925161727e-05,0.0024190651353836164,7.353338925161727e-05,inf
250,38,0.0011133914631828654,0.003703028431776252,0.001108689349904977,32.0
250,39,0.00034200614573249243,0.00320713584565342,0.00034200614573249243,inf
250,40,0.00047556153122521274,0.003793170031845927,0.0006204846351629775,4.0
250,41,8.062117169614801e-05,0.004438581860036994,0.00030330269202239607,4.0
250,42,8.79964134643265e-05,0.0031787818457914663,0.00011080149899768201,16.0
250,43,0.0005071998298858775,0.0031073674424394937,0.0005071998298858775,inf
250,44,0.0005611535406087571,0.003979217746753091,0.0011292123454843574,2.0
250,45,0.0014252588738482754,0.004650800619823526,0.0014252588738482754,inf
250,46,0.0005084264994642203,0.002916673262885516,0.0005084264994642203,inf
250,47,0.00043792102037538944,0.003729486008868325,0.00043792102037538944,inf
250,48,0.0010321386442659417,0.0036557475826064774,0.0010321386442659417,inf
250,49,0.0017938850199491086,0.00521089806421186,0.0017938850199491086,inf
300,0,0.001290581373433423,0.0049763848074556435,0.0024396165363450013,1.0
300,1,0.0002416493090827629,0.0019512686139682134,0.0002416493090827629,inf
300,2,0.0006034764219112485,0.0026378953742765827,0.0007303649097438927,4.0
300,3,0.00010011241711930193,0.002553337489423576,0.00010643361107288194,16.0
300,4,0.0014157619391938123,0.006282977166503375,0.0011724475794250406,32.0
300,5,0.0010733080638725893,0.0029765492877010407,0.0010733080638725893,inf
300,6,0.0001400413304385454,0.0026106339215017306,0.0018353211688767921,0.25
300,7,9.139248030205753e-05,0.0027596939744015565,9.139248030205753e-05,inf
300,8,8.62861860339916e-05,0.0009410310811602207,8.699285665408417e-05,64.0
300,9,0.0006744508149375528,0.0027191994703540433,0.0013566948755302365,1.0
300,10,0.000195689678432798,0.0030998245767904047,0.000195689678432798,inf
300,11,0.000834141463380197,0.0047160376421269724,0.000834141463380197,inf
300,12,0.00041513267496676935,0.002001026781405433,0.00041513267496676935,inf
300,13,0.00047569309484527434,0.0021959995997759846,0.00047569309484527434,inf
300,14,0.0010389247641536495,0.0022565770985435605,0.0010389247641536495,inf
300,15,0.0008301393376792353,0.0027826783337808365,0.0021347954935635924,0.25
300,16,0.001741638060573189,0.0051183606988723955,0.001741638060573189,inf
300,17,0.0007316918917801546,0.002599413349072618,0.0007316918917801546,inf
300,18,0.00022780152150692282,0.002888032821954352,0.002888032821954352,0.0
300,19,0.0004784897622678063,0.0022166184011033607,0.0004784897622678063,inf
300,20,0.0005250463765082334,0.002365671704242646,0.0005250463765082334,inf
300,21,0.0005684971960315892,0.002681252692855667,0.0005684971960315892,inf
300,22,0.00015264288529253192,0.0012954933762204016,0.00015264288529253192,inf
300,23,0.0009117460042506329,0.0033777994884771913,0.0009117460042506329,inf
300,24,0.0021209017395209403,0.004584720426710409,0.0021580354654432282,4.0
300,25,0.00028314330919935305,0.0023421952387560384,0.00028314330919935305,inf
300,26,0.0002379328937490319,0.0015920760171291481,0.0002379328937490319,inf
300,27,0.0005511702553200208,0.003355571687709484,0.0011241006471919143,2.0
300,28,0.00035164024629728884,0.002422945608432271,0.0006496497922759087,2.0
300,29,0.00041676484440678605,0.003519471752353689,0.0004175150726829883,128.0
300,30,0.0009814272844799942,0.003819292240743504,0.0009814272844799942,inf
300,31,0.0006509729202230903,0.003473979692200482,0.0006509729202230903,inf
300,32,0.00012989491670141736,0.0028285564692634747,0.0028285564692634747,0.0
300,33,7.872838755370391e-05,0.0028157743266587296,7.872838755370391e-05,inf
300,34,0.0018394899914877954,0.004262448601923099,0.004262448601923099,0.0
300,35,0.00031452264438782524,0.0028064556276543185,0.0017316000387028443,0.5
300,36,0.00044306423760083274,0.001603216889104103,0.00044306423760083274,inf
300,37,0.0002242667103931472,0.0032563108875967024,0.00018959540771648465,16.0
300,38,0.0005740874480375256,0.0025986452951332843,0.0005740874480375256,inf
300,39,0.0006235449019984364,0.0024593271103726896,0.0010154761517661359,2.0
300,40,0.0003838682543770197,0.004134745395143219,0.0003838682543770197,inf
300,41,0.00018367708567507422,0.001922767652980258,0.00018367708567507422,inf
300,42,0.0005104079259047048,0.0029344631760354267,0.0005104079259047048,inf
300,43,0.0002626418422997029,0.002355281030340617,0.0002626418422997029,inf
300,44,0.0010641363566981433,0.002768919512649701,0.0010641363566981433,inf
300,45,0.00019611135093998758,0.0028411396889827002,0.001755626356293346,0.5
300,46,0.0005336574113956752,0.0026032158937769685,0.0005889618268901963,8.0
300,47,0.0006808970147576027,0.0027022840038900464,0.0006374101562591791,16.0
300,48,0.0008738431958392405,0.0035826309975578886,0.0033637837780908604,0.125
300,49,0.00026153271721673417,0.003516539561572184,0.0031577581363497055,0.125
350,0,0.000578392093860735,0.001600068114319335,0.000578392093860735,inf
350,1,0.0008653645609359445,0.0027082001772753338,0.0013719133047458076,1.0
350,2,0.00030144932159436173,0.002102929599206935,0.0003855607794200685,4.0
350,3,0.0008770956995757772,0.0023677501254645863,0.0008770956995757772,inf
350,4,0.0002669663662878656,0.004918082170616288,0.004918082170616288,0.0
350,5,0.00046856688088558004,0.00363557468758532,0.00046856688088558004,inf
350,6,0.00033659219668141386,0.0018141586642413709,0.0005614592372017211,2.0
350,7,0.0005689404260725817,0.0022299986768149725,0.0005689404260725817,inf
350,8,0.00031709061561655693,0.003407109370080913,0.0012897312369226969,1.0
350,9,0.00012433207185262387,0.0015647036637609722,0.00012433207185262387,inf
350,10,8.94629370904568e-05,0.0016008680294929023,8.94629370904568e-05,inf
350,11,0.0016338894885975827,0.003988529996589778,0.0016338894885975827,inf
350,12,0.0008477126934077271,0.003080163900022098,0.0008502122200749552,16.0
350,13,0.0002968236172658731,0.0032726613640603874,0.0002968236172658731,inf
350,14,8.092298185715352e-05,0.0013593617100617023,8.092298185715352e-05,inf
350,15,0.00042605936500299686,0.0019297635808313066,0.00042605936500299686,inf
350,16,0.00032815581951673725,0.0029639435617380017,0.00032815581951673725,inf
350,17,0.0019965482896728694,0.004118042877837471,0.0019965482896728694,inf
350,18,0.0003696841855943049,0.002050660580796216,0.0003696841855943049,inf
350,19,0.0002970907031039334,0.00243344787758427,0.0006001659174843452,2.0
350,20,0.00017214811432945262,0.0018155617735339446,0.00017214811432945262,inf
350,21,2.1297257630633664e-05,0.0021827701585010405,2.1297257630633664e-05,inf
350,22,0.00027302809801917955,0.00245203820415892,0.00027302809801917955,inf
350,23,0.00010144181149698206,0.0016196603089149208,0.00010144181149698206,inf
350,24,0.00020072176405697495,0.0017454394879893203,0.00020072176405697495,inf
350,25,0.0007769101940658937,0.0032720181542686584,0.0007914472170395268,16.0
350,26,0.00014113791455937067,0.002814334261062058,0.00032457833772165046,4.0
350,27,0.0008166972643417821,0.0033969576504938063,0.0008166972643417821,inf
350,28,0.0008626193794008372,0.002578560040238532,0.0008626193794008372,inf
350,29,7.317188793511103e-05,0.001879676125370539,0.0002064169856842872,4.0
350,30,0.000474982025606179,0.0033271467952138045,0.000474982025606179,inf
350,31,0.00044746061158046363,0.00235561639899842,0.000645206641051137,2.0
350,32,0.0005061136935530331,0.0025629511371508804,0.001217833199522663,1.0
350,33,7.123803706631413e-05,0.0019752877269816186,7.123803706631413e-05,inf
350,34,0.00020743697586933025,0.002988173602099042,0.00024957235204227027,8.0
350,35,0.00020391389146311807,0.0016798920873269158,0.00020391389146311807,inf
350,36,0.00021242775363657034,0.0020803840191717183,0.00021242775363657034,inf
350,37,0.00044115164031578757,0.002975236574408751,0.00046053916308266536,16.0
350,38,0.0004543225767443715,0.0028671997841272466,0.0004420595101659429,8.0
350,39,0.00042985881925676814,0.0026396696397502062,0.00042985881925676814,inf
350,40,6.488693485334941e-05,0.0018296528308000865,6.488693485334941e-05,inf
350,41,0.00030296858715784316,0.002120699585463767,0.00030296858715784316,inf
350,42,0.00013605559646675926,0.0021692892290704775,0.0006524500251878873,2.0
350,43,0.0002956052183489977,0.002683804831356856,0.0002956052183489977,inf
350,44,0.00034576981204071934,0.0021962800856991653,0.0003488753198807135,64.0
350,45,0.0008965699361831259,0.002761465340204183,0.0008955894681865101,256.0
350,46,0.0007010358968036989,0.0018269102639183752,0.0007010358968036989,inf
350,47,0.0001214919801512223,0.0020126264204239678,0.0001214919801512223,inf
350,48,0.00030848975906981455,0.0013038836874448817,0.00030848975906981455,inf
350,49,0.0003342595291465341,0.002187518227577096,0.0003342595291465341,inf
400,0,0.00010445716560848888,0.002144245957200359,0.0008460071128157386,1.0
400,1,0.0003451702829405027,0.0025638238392228546,0.00043268733603064923,4.0
400,2,0.00038988221479192847,0.003143228438200428,0.0013088967548305166,1.0
400,3,0.00018558787916476933,0.002042607796962542,0.0002951585607470048,4.0
400,4,0.0001126264498903888,0.0018448238199124912,0.00036919448113383166,2.0
400,5,0.00029950759218769115,0.003944139022018603,0.00042563878466481424,4.0
400,6,0.00010453955253231201,0.0014315220375143007,0.00010453955253231201,inf
400,7,0.0003118288944396796,0.0019698025790837,0.00041875721653927665,4.0
400,8,0.00037791452646115817,0.0024395532316440934,0.0003945545478752962,8.0
400,9,0.0005280562715373571,0.0019073043690720237,0.000421915177771279,16.0
400,10,0.00032919571290258224,0.0026744993567825127,0.002668475225274532,0.001953125
400,11,0.0003795846492644342,0.002329582665187584,0.0006021333839207684,2.0
400,12,0.0007338039758401954,0.0022259672174107193,0.0007338039758401954,inf
400,13,0.00014808227969170278,0.001236361588867429,0.00014808227969170278,inf
400,14,0.0001482505569265638,0.0022402588841102,0.0001610859329098841,16.0
400,15,0.000314167294546202,0.0021881344093455713,0.0005986880542093971,2.0
400,16,7.987720295805147e-05,0.0021607111240948594,0.00041337143509280754,2.0
400,17,7.576899668160346e-05,0.0020949134680105725,0.0012935465287567099,0.5
400,18,0.0004745919439031175,0.0029889507682427452,0.0008518244855740556,2.0
400,19,0.00010237525847236728,0.0021166754167487,0.00010237525847236728,inf
400,20,8.284758689619892e-05,0.002996054680642374,8.284758689619892e-05,inf
400,21,0.0007205051442659574,0.0022290054549322187,0.0007205051442659574,inf
400,22,0.0005577091018582728,0.003514628057517359,0.0005037616473523228,16.0
400,23,0.0006365988840241034,0.0025916361884412015,0.0008642982668429009,2.0
400,24,0.0005917495677135749,0.003860075083061849,0.0011614815589382436,2.0
400,25,0.00011897633312513354,0.0017443659315551413,0.00011897633312513354,inf
400,26,0.0005450514751775892,0.0031709317872460553,0.0006267592607720346,4.0
400,27,8.460405435967092e-05,0.0015549922811117678,8.460405435967092e-05,inf
400,28,0.00017926366959658646,0.001849845227946651,0.00017926366959658646,inf
400,29,0.0001208149625612711,0.0033094405757875356,0.00029994069041762396,4.0
400,30,0.00045997940426897074,0.0021951195606766554,0.0008613304604863598,1.0
